"","cap-shape","cap-surface","cap-color","bruises","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","class"
"1607","f","s","g","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","a","e"
"6764","b","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","o","c","e"
"3471","f","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","n","y","e"
"1951","x","f","g","TRUE","n","FALSE","c","b","w","t","b","s","s","p","p","p","w","o","p","n","v","e"
"2722","x","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","n","y","e"
"378","b","y","y","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","e"
"16","s","f","g","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","n","y","e"
"2678","x","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","n","v","e"
"3473","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","g","p","w","o","p","k","y","e"
"1511","x","f","w","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","n","a","e"
"5805","f","f","n","FALSE","n","FALSE","w","n","w","e","b","s","s","w","n","p","w","o","e","w","v","e"
"456","x","s","g","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","k","a","e"
"89","f","y","n","TRUE","l","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","y","e"
"2951","x","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","p","p","p","w","o","p","k","y","e"
"172","b","s","y","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","e"
"2159","f","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","p","p","p","w","o","p","n","y","e"
"1011","x","y","w","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1220","f","f","w","FALSE","n","FALSE","w","b","k","t","e","f","f","w","w","p","w","o","e","n","s","e"
"7959","k","f","w","FALSE","n","FALSE","w","b","g","e","?","s","s","w","w","p","w","t","p","w","n","e"
"5977","k","s","e","TRUE","n","FALSE","c","b","e","e","?","s","s","w","w","p","w","t","e","w","c","e"
"2555","x","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","k","y","e"
"1933","x","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","g","w","p","w","o","p","n","v","e"
"3885","f","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","n","y","e"
"983","f","f","g","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","k","s","e"
"2582","x","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","p","g","p","w","o","p","n","v","e"
"86","x","s","n","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","s","e"
"7523","b","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","b","c","e"
"3679","f","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","k","y","e"
"2302","x","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","k","v","e"
"8015","k","s","g","FALSE","n","FALSE","w","b","w","e","?","s","s","w","w","p","w","t","p","w","s","e"
"318","x","y","w","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"747","b","y","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","e"
"2635","x","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","w","w","p","w","o","p","n","v","e"
"130","b","s","w","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1003","f","s","n","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","n","s","e"
"540","f","s","w","TRUE","a","FALSE","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","e"
"1413","f","s","n","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","n","a","e"
"2810","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"2811","f","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","k","v","e"
"539","x","y","y","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","e"
"7763","x","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","y","v","e"
"4492","f","f","c","FALSE","n","FALSE","w","n","w","e","b","s","f","w","n","p","w","o","e","w","v","e"
"3186","f","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","k","v","e"
"1233","f","f","g","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","k","a","e"
"1443","f","f","n","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","k","s","e"
"3330","x","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","p","p","w","o","p","k","v","e"
"835","x","y","y","TRUE","l","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","e"
"433","b","s","y","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1660","x","f","w","FALSE","n","FALSE","w","b","n","t","e","s","s","w","w","p","w","o","e","n","a","e"
"3441","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","k","v","e"
"1876","x","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","p","w","p","w","o","p","n","y","e"
"2180","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","p","w","p","w","o","p","k","y","e"
"7879","k","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","n","c","e"
"651","x","s","y","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"1189","x","y","y","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","e"
"518","b","s","y","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"538","s","f","n","FALSE","n","FALSE","c","n","p","e","e","s","s","w","w","p","w","o","p","k","v","e"
"5908","x","s","p","TRUE","n","FALSE","c","b","w","e","?","s","s","w","e","p","w","t","e","w","c","e"
"1081","f","f","w","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","k","a","e"
"203","x","s","w","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","n","e"
"99","b","s","w","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1972","f","f","n","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","n","s","e"
"1936","x","s","n","FALSE","n","FALSE","w","b","k","t","e","s","f","w","w","p","w","o","e","n","s","e"
"371","x","y","y","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","n","s","e"
"7347","b","f","g","FALSE","n","FALSE","w","b","p","e","?","s","s","w","w","p","w","t","p","w","s","e"
"3660","f","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","n","v","e"
"1432","x","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","w","p","w","o","p","k","v","e"
"2456","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","p","p","p","w","o","p","k","v","e"
"2499","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","n","v","e"
"2939","x","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","p","w","p","w","o","p","n","y","e"
"1989","x","f","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","p","p","w","o","p","n","v","e"
"1054","x","y","y","TRUE","l","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","n","s","e"
"1279","x","s","w","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","k","s","e"
"7000","k","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","o","o","p","o","v","e"
"702","f","f","g","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","n","a","e"
"7674","f","y","c","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","v","e"
"551","f","f","n","FALSE","n","FALSE","c","n","n","e","e","s","s","w","w","p","w","o","p","n","y","e"
"7643","k","f","g","FALSE","n","FALSE","w","b","g","e","?","k","s","w","w","p","w","t","p","w","n","e"
"2291","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","g","p","w","o","p","k","y","e"
"6148","k","f","w","FALSE","n","FALSE","w","b","g","e","?","k","s","w","w","p","w","t","p","w","s","e"
"2552","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","k","y","e"
"2590","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","p","g","p","w","o","p","n","v","e"
"2049","x","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","k","v","e"
"2290","x","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","k","y","e"
"1132","x","f","g","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","k","a","e"
"5363","f","s","n","TRUE","n","FALSE","c","b","e","e","?","s","s","e","e","p","w","t","e","w","c","e"
"2505","x","y","e","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","n","y","e"
"2024","x","f","n","FALSE","n","FALSE","w","b","k","t","e","s","f","w","w","p","w","o","e","k","s","e"
"1675","f","s","n","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","k","s","e"
"2622","x","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","n","v","e"
"4445","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","p","g","p","w","o","p","k","y","e"
"5778","x","y","u","FALSE","n","FALSE","c","n","p","e","?","s","f","w","w","p","w","o","f","h","v","e"
"1563","x","f","n","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","k","a","e"
"5827","f","y","e","TRUE","n","FALSE","c","b","e","e","?","s","s","e","w","p","w","t","e","w","c","e"
"3015","x","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","g","p","w","o","p","n","y","e"
"5402","f","y","c","FALSE","n","FALSE","w","n","w","e","b","s","s","w","n","p","w","o","e","w","v","e"
"5646","f","s","b","TRUE","n","FALSE","c","b","w","e","?","s","s","e","e","p","w","t","e","w","c","e"
"748","b","y","w","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","e"
"942","x","f","w","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","k","s","e"
"7722","x","y","n","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","v","e"
"1024","x","y","w","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1619","x","s","n","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","n","s","e"
"8121","x","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","b","v","e"
"3592","x","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","n","y","e"
"286","f","y","n","TRUE","a","FALSE","c","b","n","e","r","s","y","w","w","p","w","o","p","k","s","e"
"911","b","s","w","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"2135","x","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","p","g","p","w","o","p","n","v","e"
"10","b","s","y","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","e"
"2397","x","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","k","v","e"
"8020","b","f","w","FALSE","n","FALSE","w","b","p","e","?","s","k","w","w","p","w","t","p","w","s","e"
"195","x","s","y","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","e"
"606","b","s","w","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","e"
"8086","k","f","w","FALSE","n","FALSE","w","b","g","e","?","s","k","w","w","p","w","t","p","w","s","e"
"1299","x","y","y","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","s","e"
"7559","x","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","n","o","p","y","v","e"
"3658","f","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","n","v","e"
"3109","f","y","n","TRUE","n","FALSE","c","b","w","t","b","s","s","p","g","p","w","o","p","k","y","e"
"2407","x","y","e","TRUE","n","FALSE","c","b","w","t","b","s","s","g","w","p","w","o","p","n","y","e"
"1713","x","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","g","p","p","w","o","p","n","v","e"
"4800","f","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","n","y","e"
"3635","f","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","w","p","p","w","o","p","n","v","e"
"1995","x","f","n","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","k","a","e"
"1557","x","s","n","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","n","a","e"
"2957","x","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","k","y","e"
"3652","f","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","p","p","w","o","p","k","v","e"
"8124","x","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","o","o","p","o","c","e"
"4674","f","s","p","TRUE","n","FALSE","c","b","w","e","?","s","s","w","e","p","w","t","e","w","c","e"
"5274","k","f","n","FALSE","n","FALSE","w","n","w","e","b","s","s","w","n","p","w","o","e","w","v","e"
"8001","b","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","o","o","p","n","c","e"
"890","x","s","y","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","e"
"5667","k","y","c","FALSE","n","FALSE","w","n","w","e","b","f","f","w","n","p","w","o","e","w","v","e"
"7460","b","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","o","o","p","y","c","e"
"2630","x","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","g","g","p","w","o","p","n","y","e"
"2758","x","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","w","p","p","w","o","p","n","v","e"
"3099","f","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","n","y","e"
"2383","x","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","k","v","e"
"3587","x","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","p","g","p","w","o","p","k","y","e"
"2813","x","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"2323","x","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","k","y","e"
"7910","x","f","g","FALSE","n","FALSE","w","b","p","e","?","s","s","w","w","p","w","t","p","w","s","e"
"1897","x","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","n","y","e"
"8064","k","f","w","FALSE","n","FALSE","w","b","w","e","?","k","s","w","w","p","w","t","p","w","s","e"
"249","f","y","y","TRUE","l","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","y","e"
"3644","f","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","p","w","p","w","o","p","k","y","e"
"1401","f","s","n","FALSE","n","FALSE","w","b","k","t","e","s","f","w","w","p","w","o","e","k","s","e"
"4004","f","f","e","TRUE","n","FALSE","c","b","w","t","b","s","s","g","p","p","w","o","p","k","y","e"
"111","x","s","y","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","e"
"1853","x","f","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","g","p","w","o","p","n","v","e"
"6376","b","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","o","v","e"
"1014","f","s","n","FALSE","n","FALSE","w","b","n","t","e","s","f","w","w","p","w","o","e","k","s","e"
"2814","x","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","g","w","p","w","o","p","n","y","e"
"2978","x","f","g","TRUE","n","FALSE","c","b","w","t","b","s","s","g","p","p","w","o","p","n","y","e"
"2341","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","p","w","p","w","o","p","n","v","e"
"465","x","f","n","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","k","v","e"
"3019","f","y","e","TRUE","n","FALSE","c","b","p","t","b","s","s","g","w","p","w","o","p","n","v","e"
"2990","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","w","p","w","o","p","k","v","e"
"2287","f","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","g","w","p","w","o","p","k","y","e"
"1068","f","f","w","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","n","a","e"
"449","b","s","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","e"
"7137","x","f","g","FALSE","n","FALSE","w","b","p","e","?","k","k","w","w","p","w","t","p","w","n","e"
"2899","x","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","y","e"
"1874","f","f","g","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","a","e"
"526","b","s","y","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","e"
"7087","b","f","g","FALSE","n","FALSE","w","b","w","e","?","k","s","w","w","p","w","t","p","w","s","e"
"1008","f","f","w","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","n","s","e"
"936","f","s","w","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","k","s","e"
"4807","f","y","e","TRUE","n","FALSE","c","b","e","e","?","s","s","w","e","p","w","t","e","w","c","e"
"2047","x","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","n","v","e"
"2974","x","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","n","y","e"
"7953","f","s","c","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","v","e"
"930","b","s","w","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","e"
"3106","f","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","k","v","e"
"2983","x","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","n","v","e"
"5270","k","s","n","TRUE","n","FALSE","c","b","e","e","?","s","s","e","e","p","w","t","e","w","c","e"
"966","f","s","g","FALSE","n","FALSE","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","e"
"2292","x","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","k","v","e"
"1228","x","f","n","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","k","a","e"
"2045","x","f","w","FALSE","n","FALSE","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","e"
"7675","b","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","n","o","p","n","v","e"
"3894","f","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","g","w","p","w","o","p","n","v","e"
"1332","f","s","w","FALSE","n","FALSE","w","b","n","t","e","s","s","w","w","p","w","o","e","k","a","e"
"454","x","f","y","TRUE","l","FALSE","w","n","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"7994","k","f","g","FALSE","n","FALSE","w","b","g","e","?","k","s","w","w","p","w","t","p","w","s","e"
"3772","f","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","p","p","w","o","p","n","y","e"
"41","b","y","y","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1715","f","f","w","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","n","a","e"
"1183","f","f","g","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","n","a","e"
"416","b","y","y","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"572","f","f","y","TRUE","l","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
